Frontal Pole,Insular Cortex,Superior Frontal Gyrus,Middle Frontal Gyrus,"Inferior Frontal Gyrus, pars triangularis","Inferior Frontal Gyrus, pars opercularis",Precentral Gyrus,Temporal Pole,"Superior Temporal Gyrus, anterior division","Superior Temporal Gyrus, posterior division","Middle Temporal Gyrus, anterior division","Middle Temporal Gyrus, posterior division","Middle Temporal Gyrus, temporooccipital part","Inferior Temporal Gyrus, anterior division","Inferior Temporal Gyrus, posterior division","Inferior Temporal Gyrus, temporooccipital part",Postcentral Gyrus,Superior Parietal Lobule,"Supramarginal Gyrus, anterior division","Supramarginal Gyrus, posterior division",Angular Gyrus,"Lateral Occipital Cortex, superior division","Lateral Occipital Cortex, inferior division",Intracalcarine Cortex,Frontal Medial Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Subcallosal Cortex,Paracingulate Gyrus,"Cingulate Gyrus, anterior division","Cingulate Gyrus, posterior division",Precuneous Cortex,Cuneal Cortex,Frontal Orbital Cortex,"Parahippocampal Gyrus, anterior division","Parahippocampal Gyrus, posterior division",Lingual Gyrus,"Temporal Fusiform Cortex, anterior division","Temporal Fusiform Cortex, posterior division",Temporal Occipital Fusiform Cortex,Occipital Fusiform Gyrus,Frontal Opercular Cortex,Central Opercular Cortex,Parietal Opercular Cortex,Planum Polare,Heschl's Gyrus (includes H1 and H2),Planum Temporale,Supracalcarine Cortex,Occipital Pole,Left Cerebral White Matter,Left Cerebral Cortex,Left Lateral Ventricle,Left Thalamus,Left Caudate,Left Putamen,Left Pallidum,Brain-Stem,Left Hippocampus,Left Amygdala,Left Accumbens,Right Cerebral White Matter,Right Cerebral Cortex,Right Lateral Ventricle,Right Thalamus,Right Caudate,Right Putamen,Right Pallidum,Right Hippocampus,Right Amygdala,Right Accumbens
0.323707107522851,-0.004732587770843144,0.0795814480510657,0.06166282190233426,-0.022347434925911326,0.1543789450739192,0.05927387144251318,0.38202455536451885,0.08407981810446699,-0.05312700676885926,0.2633099034930836,0.17637415298935966,0.11398417625829575,0.3041257030151145,0.6532813920838662,0.5004470381022037,0.05618196461262173,0.036321658354530925,-0.1159252125127915,-0.018918405180787478,-0.017098029418387842,-0.17770200133806752,0.1349572247909132,-0.28103301024215316,0.45545074695692356,0.023566331128611513,0.5220146968607534,0.0012097045178139827,-0.03134013508219662,-0.021302306895179902,-0.11770636969209805,-0.021581903528347192,0.30688179701029633,0.33280065757867183,-0.026098091553398015,-0.06262738976201448,0.4227559204904018,0.3558330686580691,0.07369538828331068,0.038736135577032905,-0.15635755365494858,0.058164343864561714,-0.023889078120306134,-0.006480685336399315,0.08175189875899545,-0.0881422393573464,-0.23313981667471584,0.038588242978364766,0.01764564702187507,0.10836775956434443,0.04235049353867333,-0.00971747437117648,0.07450931577629939,-0.01826991201413055,-0.0730864517598499,-0.1262968508589799,0.382636937254409,-0.08210578453239728,0.00142036210137749,-0.09757621415891592,0.06403352763651601,-0.1776509749250583,-0.06756981337461186,-0.023154101736221577,-0.1312881663465919,0.5146899080183844,0.20721967866472904,0.34980235200513904,-0.09847221795044481
0.527684407794458,0.36018365184799483,0.4175267133044641,0.2753759740693595,-0.3768279354495526,0.38397205757338454,-0.0074532154272825375,0.6420150665943188,-0.0657414662046996,0.11826863747003438,0.19200675688759433,0.48404207536952026,0.32903377779284293,0.9643301220026566,1.736923508859093,0.7896623447998357,-0.16587355199454898,-0.1587308283991862,-0.28986139984260106,0.26178929065084394,0.3746250819895575,-0.3643112939307774,-0.016117079942265213,-0.8900936906606217,1.0254166193059884,-0.21278880974167116,1.4241346661973588,-0.0006913899501551144,-0.3087976736415947,0.1189877737125482,-0.20331128030566323,-0.1386667997139128,0.7228664224666707,1.5883399577648256,0.32819558239452035,-0.5149304591604285,1.6185185516978031,0.26861947032666583,-0.2610326212079365,-0.4118240993988671,-0.45037564462074114,0.24794018518759406,-0.2693406614807186,1.1754670141435315,-0.006881244967220153,-0.1124011545515508,-0.620880770860674,-0.46461777478389277,-0.5105927391387175,0.11779987039346239,-0.26122547908507887,-0.5865659645784357,0.0552178860268559,-0.3880545581407444,-0.6187439655247294,-0.2620097962818543,0.7503143569664734,-0.3452987894951912,-0.3691089592964744,-0.16809738640170563,-0.026671286037197352,-0.6829876123859755,-0.7655200739819685,-0.1485193139960466,-0.5915651499129133,0.26135716045106355,0.8318313207165335,0.9207073278356799,-0.6140725003375422
0.7037141876573059,0.7229330581399485,0.7207787603964225,0.46023350821973885,-0.6900346733435574,0.5841718616006537,-0.06754965051123958,0.8667998777677918,-0.18856399113356453,0.2437579404965866,0.13958370636747838,0.7497987902930423,0.541557168031388,1.5507753051692377,2.6866003057714947,1.0526316998350502,-0.3635477509815507,-0.3293628999052665,-0.41653795615766676,0.48257567716838423,0.717369740729785,-0.5247624144546296,-0.15427209689020482,-1.432083638487443,1.512216969953807,-0.437874737170036,2.1822919658074973,-0.0036540626818067886,-0.5612755898073649,0.23630102943354084,-0.2644712728492913,-0.2328100384638918,1.0743251559141729,2.685705539568174,0.6438429132743871,-0.9187673642497038,2.63390253194203,0.1940276047636601,-0.5639413285877695,-0.8241804589101362,-0.7265783862922651,0.4024247339419838,-0.4768909109113864,2.197850036921515,-0.08878408045163011,-0.15551667172949288,-0.9632592138395933,-0.9232365306980505,-0.9243903074171415,0.12377883834661745,-0.5059167958448036,-1.1146487531572076,0.016820500353736747,-0.7230980884463106,-1.0697752695491352,-0.34155662646365315,1.1006219277946572,-0.5813664537169216,-0.6674924065578809,-0.19996346171728302,-0.11474492392163842,-1.0835911553492408,-1.3689729184143113,-0.25984698844114656,-0.9701306285706389,0.038225897798417084,1.3986793006701688,1.431301296725223,-1.0618254017434496
0.8273005328712181,1.07301736958051,0.95804079179362,0.5887879449101828,-0.9289407592131995,0.728927378945734,-0.11564728630442471,1.027958786581228,-0.26566169424301744,0.2861511189684248,0.11907296965107453,0.9353671347220055,0.7450627172863995,2.0019080343440305,3.392104623343536,1.268199379343692,-0.5161718949779033,-0.45732060817131515,-0.4628451215483615,0.5914282993058234,0.9683223716004666,-0.6380214307434375,-0.2666541315467304,-1.8542489413985845,1.8484683310830587,-0.6448036799968372,2.6838692698378175,-0.010920462166407631,-0.7715265352782765,0.308247167600334,-0.2867915263687682,-0.2885027511807509,1.305306199209782,3.4974983460262306,0.8926025890052274,-1.2352938796521629,3.331499984371679,0.14845162693357464,-0.8051209810650463,-1.163869001593674,-0.9719691363502073,0.4943908529589139,-0.6170143397410351,2.931397179993454,-0.1564957337164284,-0.2307724687224968,-1.2261707828213402,-1.298373491888013,-1.1382041153308136,0.12089456007273026,-0.649087196711689,-1.554471683099086,-0.056799240719380986,-0.9937356419696636,-1.3527583728258983,-0.3269196425110191,1.4176810803368318,-0.7627443441050574,-0.8407897129167055,-0.16693885969472097,-0.1982841680432775,-1.3047063708352402,-1.80684854504564,-0.3494022362461775,-1.2068960878309203,-0.12923425412060557,1.8617094054121603,1.8305190606050328,-1.389786427811722
0.8776601776332873,1.39155951843628,1.1056629110148866,0.638771706989593,-1.0710869514486376,0.7984508945106507,-0.14960569642264784,1.1101800013914866,-0.29011031345012006,0.2269363281919246,0.1315920858651833,1.0106804671661567,0.9284500553171579,2.274975773270564,3.7791855424004686,1.4217167360859737,-0.6111332763899365,-0.535807730099634,-0.4141860858039429,0.5569426178888217,1.0986932132466114,-0.6913605052895652,-0.343690960314878,-2.124529069868792,1.9880167602898529,-0.8320037142091312,2.8612860259959185,-0.027249858592107254,-0.932834800696561,0.315015881971917,-0.2700184135714169,-0.30303963409309376,1.3753342942245095,3.9488764319246292,1.0633476572157974,-1.4417507583202893,3.642777275025421,0.14940439501625452,-0.9579372150307143,-1.4034539189311868,-1.1756853393330686,0.5120922384691936,-0.6727350925893214,3.2980871576523008,-0.20101965173796735,-0.3381297913568012,-1.392254196541613,-1.5607008491027856,-1.115858493890447,0.10081521153859213,-0.6770820303634051,-1.881619349995557,-0.17542560071670887,-1.1759024675549195,-1.4316381599404058,-0.20706756647743907,1.6808893844971282,-0.8653406431385123,-0.8656134558597207,-0.06258270380197027,-0.27551111640652903,-1.3192465861609288,-2.043756361917541,-0.4147427082660172,-1.2715913268930223,-0.22466475849174078,2.1889085723906776,2.0812609562792717,-1.5667503944124785
0.8405593303163572,1.6513224555699462,1.1498406672260286,0.5958298964773558,-1.1074699417855172,0.7818334729033682,-0.1704451087424807,1.1138378118552623,-0.26804292057684326,0.07081067876144889,0.16600925552536203,0.9581973155113608,1.0765319397174384,2.3513243812685833,3.8195187853128325,1.506935400734376,-0.6452610372955163,-0.5703766409411396,-0.27737185121663677,0.3747889758835362,1.0981971264796808,-0.6818517091337002,-0.3795337651699349,-2.2354546263760176,1.9127935565359724,-1.0016646677694157,2.703269925556524,-0.05771887640091179,-1.0488636180328703,0.2423731531769735,-0.22913353046254548,-0.28753851839019157,1.266303615960753,4.028714269165112,1.1639313196654713,-1.5343917424019693,3.579148751079558,0.21267061104868087,-1.0012510503513774,-1.5251181970989205,-1.3285118362328054,0.462403248762985,-0.6413107413242276,3.284226892439462,-0.21324670055844708,-0.4626740470180801,-1.4625095189737136,-1.6936963960866154,-0.8791922769249451,0.05379168782432509,-0.6090438007813641,-2.088674368961931,-0.3399564864399492,-1.2536276117444731,-1.3156115151467909,-0.0009579297091706525,1.866796848370547,-0.873003443905074,-0.7527055830869926,0.09666041770301564,-0.3442818668270309,-1.1548956344750911,-2.0848869987445715,-0.45891698040100926,-1.1681064592551735,-0.24123621708403586,2.365352283660291,2.165205256342953,-1.5868962497397696
0.7116443084049429,1.820430693630762,1.0875284165424939,0.4559250472115086,-1.0432081680075918,0.6788883553254432,-0.18096967140701303,1.0538183268166905,-0.21603936396560022,-0.1545548755773194,0.202817856751953,0.7767037685521603,1.172853314004616,2.2380631390241326,3.5329937039632187,1.526373814510677,-0.6238740314397403,-0.5758621992646938,-0.07820181612184234,0.06974651322678256,0.9766329212876731,-0.6158251186563163,-0.3716213429642784,-2.202633447933321,1.6357064308483245,-1.155468786953004,2.255625825914655,-0.10537723057061045,-1.1294874095529182,0.08554063722129657,-0.19052600313005433,-0.26351642068559666,0.9873801979229482,3.786994535035673,1.217266993556742,-1.5269584497781905,3.2229724682479293,0.3475185435899961,-0.9221961360216081,-1.5223735990475675,-1.421782999354381,0.36965203946559655,-0.5323016261796467,2.941145019160438,-0.1868380726012657,-0.5775216731056814,-1.4527098581758102,-1.6953564634942047,-0.5020989224334312,-0.027836215153904043,-0.49127654218299965,-2.182688662248357,-0.5410088791078426,-1.221084154027326,-1.056632937181313,0.2481101799857085,1.9542793500633833,-0.7826583736012072,-0.5426972708073968,0.2747415328068739,-0.4013652479847953,-0.8863677228519593,-1.9703117796139173,-0.48883488458784546,-0.9301090408704202,-0.17943663934319645,2.3931618772643817,2.085158696850516,-1.4691462288237642
0.4994983354844036,1.8693955354644314,0.9263987844039662,0.22688256473889007,-0.8957566607836462,0.5007851743413588,-0.18362398337969657,0.955185143283974,-0.15537588372502245,-0.40344486629436055,0.22079611938420576,0.4837590088911879,1.2040952489424273,1.9663340829259022,2.9823509795679586,1.4898866804386506,-0.5579673917928093,-0.5707099033000839,0.14535218567000588,-0.30734565043667256,0.7621753755989547,-0.5070865253808938,-0.3199632093697395,-2.0588080031868423,1.1989551134759633,-1.289409659364437,1.6114855301996518,-0.16863638750721446,-1.184308951915841,-0.14717512007692402,-0.18444331157618632,-0.2561679598238605,0.5764087410899992,3.3198685140382285,1.2525964839541046,-1.4454649629041534,2.7019013682735853,0.5515365309577726,-0.7192727402289396,-1.4007909585592913,-1.4464424282387287,0.2705431489128476,-0.3631649168655142,2.3732668945376565,-0.12147370438739041,-0.6502786988318173,-1.386407852442938,-1.5781877247476626,-0.09151018414221773,-0.14535306996543057,-0.3836529049551719,-2.1795745221427594,-0.7592325247717796,-1.0837860111488407,-0.7371094511433705,0.48481366187748987,1.9313765329288017,-0.6079599982275097,-0.2943247924607412,0.4251557819418513,-0.4418819559132608,-0.6147951408154163,-1.761028805616938,-0.5122053748752332,-0.6097001355433039,-0.04386397846000847,2.288874416862402,1.8644113259503858,-1.2514064942101484
0.22729947765706424,1.7798699121011754,0.6841879069684429,-0.07148680685903278,-0.6909061842982069,0.2690654011673559,-0.17847443793730677,0.847007778006977,-0.10486498860327942,-0.620811185315642,0.20415982646269357,0.11570879317268332,1.1646357592676013,1.5867487233792927,2.261306442990487,1.4114593074678696,-0.4605636115418825,-0.5709001297157122,0.35230620082342906,-0.6876520657978769,0.49646379189068396,-0.37487419851713627,-0.22688679242134058,-1.8454682888862757,0.6677356765065661,-1.3901929664453114,0.8928909775084823,-0.2395280922283545,-1.2164789630464168,-0.4325368883047291,-0.23600876308584917,-0.2864756178410488,0.09651906640873657,2.746446023152007,1.2943396058987853,-1.321007376577013,2.154395204338628,0.8070167125644332,-0.4051435475668793,-1.1777074567703882,-1.3930639863060628,0.20634796427388036,-0.15420878361835208,1.7158348669266594,-0.025032871898421752,-0.6512428793983094,-1.2873196006227583,-1.3675133618932869,0.23982134810521108,-0.29037595451665577,-0.34170768298793125,-2.0976748345357663,-0.9675934956660845,-0.8585102749068896,-0.4506986761946119,0.6569124132408967,1.8012020636180224,-0.37935577180922986,-0.06838434775052767,0.5038098907503668,-0.45940353635041514,-0.4396246699530401,-1.5212692510642016,-0.533962616334117,-0.26282626325705577,0.1589595484139532,2.079092814930055,1.5428804681207844,-0.9811250754812043
-0.06803493795606899,1.5526623036012923,0.38751751518682886,-0.40905810641973744,-0.45732799502637184,0.012823792166378023,-0.16221742401789702,0.7559585602979901,-0.07453397259048415,-0.7531951584511921,0.14787248920579982,-0.2756812102678553,1.059573780064872,1.1625500741237784,1.4781011418371324,1.3047270727524403,-0.34344277932016304,-0.5856102315228171,0.5076785743050415,-0.9964496248459189,0.22712895427916635,-0.2421559008623032,-0.09772988531305116,-1.6042575843175682,0.12000266787648087,-1.4353551856361144,0.22708436396247408,-0.3037463418069109,-1.2193305367464367,-0.7336463903910111,-0.3574276111970985,-0.36450527135008404,-0.372541674418925,2.1828293628627087,1.3517782335497892,-1.1826685057866482,1.6960499395814719,1.0804013857513695,-0.008181581416632127,-0.8808720462204184,-1.2533005442262348,0.2139876140428813,0.07534883606534395,1.1067572994358623,0.08644571950399312,-0.56121557955182,-1.173694565510485,-1.0983344997113844,0.40187354349998755,-0.44418037880403555,-0.3992189809607418,-1.9527414506107703,-1.1353902712297397,-0.571674831167154,-0.2808008947656122,0.7286847856335521,1.5844062209097594,-0.13963433718175436,0.08829139469987185,0.4822598586726767,-0.44707153727478693,-0.43041235780213444,-1.3021951316279796,-0.5533707131210821,0.06415913709197696,0.42041547560538967,1.7953358125024532,1.1703597970569606,-0.704539248838025
